STATION,NAME,LATITUDE,LONGITUDE,DATE,DEW,SLP,TMP,VIS,WND
55228099999,"SHIQUANHE, CH",32.5,80.0833333,2023-10-17T00:00:00,"-0118,1","10131,1","-0036,1","030000,1,9,9","130,1,N,0010,1"
55228099999,"SHIQUANHE, CH",32.5,80.0833333,2023-10-17T03:00:00,"-0116,1","10142,1","+0004,1","030000,1,9,9","040,1,N,0010,1"
55228099999,"SHIQUANHE, CH",32.5,80.0833333,2023-10-17T06:00:00,"-0146,1","10104,1","+0042,1","030000,1,9,9","250,1,N,0030,1"
55228099999,"SHIQUANHE, CH",32.5,80.0833333,2023-10-17T09:00:00,"-0192,1","10088,1","+0054,1","030000,1,9,9","250,1,N,0040,1"
55228099999,"SHIQUANHE, CH",32.5,80.0833333,2023-10-17T12:00:00,"-0165,1","10117,1","+0038,1","030000,1,9,9","250,1,N,0060,1"
55228099999,"SHIQUANHE, CH",32.5,80.0833333,2023-10-17T15:00:00,"-0158,1","10117,1","+0017,1","030000,1,9,9","270,1,N,0030,1"
55228099999,"SHIQUANHE, CH",32.5,80.0833333,2023-10-17T18:00:00,"-0167,1","10109,1","-0009,1","030000,1,9,9","277,1,N,0019,1"
55228099999,"SHIQUANHE, CH",32.5,80.0833333,2023-10-17T21:00:00,"-0176,1","10128,1","-0040,1","030000,1,9,9","147,1,N,0014,1"
55228099999,"SHIQUANHE, CH",32.5,80.0833333,2023-10-18T00:00:00,"-0175,1","10169,1","-0061,1","030000,1,9,9","230,1,N,0010,1"
55228099999,"SHIQUANHE, CH",32.5,80.0833333,2023-10-18T03:00:00,"-0145,1","10170,1","-0017,1","030000,1,9,9","250,1,N,0030,1"
55228099999,"SHIQUANHE, CH",32.5,80.0833333,2023-10-18T06:00:00,"-0163,1","10140,1","+0028,1","030000,1,9,9","300,1,N,0030,1"
55228099999,"SHIQUANHE, CH",32.5,80.0833333,2023-10-18T09:00:00,"-0202,1","10126,1","+0042,1","030000,1,9,9","240,1,N,0030,1"
55228099999,"SHIQUANHE, CH",32.5,80.0833333,2023-10-18T12:00:00,"-0210,1","10149,1","+0032,1","030000,1,9,9","260,1,N,0020,1"
55228099999,"SHIQUANHE, CH",32.5,80.0833333,2023-10-18T15:00:00,"-0220,1","10167,1","-0013,1","030000,1,9,9","110,1,N,0010,1"
55228099999,"SHIQUANHE, CH",32.5,80.0833333,2023-10-18T18:00:00,"-0211,1","10165,1","-0050,1","030000,1,9,9","999,9,C,0000,5"
55228099999,"SHIQUANHE, CH",32.5,80.0833333,2023-10-18T21:00:00,"-0210,1","10161,1","-0058,1","030000,1,9,9","330,1,N,0010,1"
55228099999,"SHIQUANHE, CH",32.5,80.0833333,2023-10-19T00:00:00,"-0201,1","10201,1","-0080,1","030000,1,9,9","280,1,N,0010,1"
55228099999,"SHIQUANHE, CH",32.5,80.0833333,2023-10-19T03:00:00,"-0210,1","10211,1","-0021,1","030000,1,9,9","160,1,N,0010,1"
55228099999,"SHIQUANHE, CH",32.5,80.0833333,2023-10-19T06:00:00,"-0193,1","10186,1","+0027,1","030000,1,9,9","270,1,N,0030,1"
55228099999,"SHIQUANHE, CH",32.5,80.0833333,2023-10-19T09:00:00,"-0236,1","10125,1","+0057,1","030000,1,9,9","280,1,N,0040,1"
55228099999,"SHIQUANHE, CH",32.5,80.0833333,2023-10-19T12:00:00,"-0210,1","10166,1","+0032,1","030000,1,9,9","210,1,N,0020,1"
55228099999,"SHIQUANHE, CH",32.5,80.0833333,2023-10-19T15:00:00,"-0192,1","10164,1","+0000,1","030000,1,9,9","120,1,N,0020,1"
55228099999,"SHIQUANHE, CH",32.5,80.0833333,2023-10-19T18:00:00,"-0195,1","10160,1","-0031,1","030000,1,9,9","270,1,N,0010,1"
55228099999,"SHIQUANHE, CH",32.5,80.0833333,2023-10-19T21:00:00,"-0179,1","10156,1","-0051,1","030000,1,9,9","999,9,C,0000,5"
55228099999,"SHIQUANHE, CH",32.5,80.0833333,2023-10-20T00:00:00,"-0174,1","10189,1","-0046,1","030000,1,9,9","070,1,N,0010,1"
55228099999,"SHIQUANHE, CH",32.5,80.0833333,2023-10-20T03:00:00,"-0153,1","10200,1","-0002,1","030000,1,9,9","090,1,N,0010,1"
55228099999,"SHIQUANHE, CH",32.5,80.0833333,2023-10-20T06:00:00,"-0172,1","10187,1","+0030,1","030000,1,9,9","220,1,N,0020,1"
55228099999,"SHIQUANHE, CH",32.5,80.0833333,2023-10-20T09:00:00,"-0205,1","10143,1","+0058,1","030000,1,9,9","260,1,N,0050,1"
55228099999,"SHIQUANHE, CH",32.5,80.0833333,2023-10-20T12:00:00,"-0204,1","10135,1","+0049,1","030000,1,9,9","220,1,N,0020,1"
55228099999,"SHIQUANHE, CH",32.5,80.0833333,2023-10-20T15:00:00,"-0190,1","10161,1","+0002,1","030000,1,9,9","260,1,N,0010,1"
55228099999,"SHIQUANHE, CH",32.5,80.0833333,2023-10-20T18:00:00,"-0207,1","10162,1","-0029,1","030000,1,9,9","120,1,N,0010,1"
55228099999,"SHIQUANHE, CH",32.5,80.0833333,2023-10-20T21:00:00,"-0202,1","10164,1","-0058,1","030000,1,9,9","130,1,N,0010,1"
55228099999,"SHIQUANHE, CH",32.5,80.0833333,2023-10-21T00:00:00,"-0197,1","10203,1","-0078,1","030000,1,9,9","250,1,N,0010,1"
55228099999,"SHIQUANHE, CH",32.5,80.0833333,2023-10-21T03:00:00,"-0164,1","10212,1","-0010,1","030000,1,9,9","080,1,N,0010,1"
55228099999,"SHIQUANHE, CH",32.5,80.0833333,2023-10-21T06:00:00,"-0203,1","10179,1","+0040,1","030000,1,9,9","260,1,N,0020,1"
55228099999,"SHIQUANHE, CH",32.5,80.0833333,2023-10-21T09:00:00,"-0227,1","10145,1","+0068,1","030000,1,9,9","290,1,N,0030,1"
55228099999,"SHIQUANHE, CH",32.5,80.0833333,2023-10-21T12:00:00,"-0239,1","10173,1","+0053,1","030000,1,9,9","220,1,N,0040,1"
55228099999,"SHIQUANHE, CH",32.5,80.0833333,2023-10-21T15:00:00,"-0249,1","10177,1","+0004,1","030000,1,9,9","270,1,N,0010,1"
55228099999,"SHIQUANHE, CH",32.5,80.0833333,2023-10-21T18:00:00,"-0228,1","10162,1","-0030,1","030000,1,9,9","290,1,N,0010,1"
55228099999,"SHIQUANHE, CH",32.5,80.0833333,2023-10-21T21:00:00,"-0235,1","10166,1","-0057,1","030000,1,9,9","999,9,C,0000,5"
55228099999,"SHIQUANHE, CH",32.5,80.0833333,2023-10-22T00:00:00,"-0220,1","10203,1","-0069,1","030000,1,9,9","110,1,N,0010,1"
55228099999,"SHIQUANHE, CH",32.5,80.0833333,2023-10-22T03:00:00,"-0202,1","10212,1","-0005,1","030000,1,9,9","100,1,N,0010,1"
55228099999,"SHIQUANHE, CH",32.5,80.0833333,2023-10-22T06:00:00,"-0213,1","10186,1","+0038,1","030000,1,9,9","250,1,N,0030,1"
55228099999,"SHIQUANHE, CH",32.5,80.0833333,2023-10-22T09:00:00,"-0224,1","10150,1","+0058,1","030000,1,9,9","260,1,N,0030,1"
55228099999,"SHIQUANHE, CH",32.5,80.0833333,2023-10-22T12:00:00,"-0239,1","10171,1","+0039,1","030000,1,9,9","240,1,N,0050,1"
55228099999,"SHIQUANHE, CH",32.5,80.0833333,2023-10-22T15:00:00,"-0204,1","10159,1","+0006,1","030000,1,9,9","300,1,N,0020,1"
55228099999,"SHIQUANHE, CH",32.5,80.0833333,2023-10-22T18:00:00,"-0188,1","10144,1","-0018,1","030000,1,9,9","140,1,N,0010,1"
55228099999,"SHIQUANHE, CH",32.5,80.0833333,2023-10-22T21:00:00,"-0159,1","10134,1","-0025,1","030000,1,9,9","290,1,N,0020,1"
55228099999,"SHIQUANHE, CH",32.5,80.0833333,2023-10-23T00:00:00,"-0173,1","10188,1","-0052,1","030000,1,9,9","200,1,N,0010,1"
55228099999,"SHIQUANHE, CH",32.5,80.0833333,2023-10-23T03:00:00,"-0152,1","10197,1","-0005,1","028000,1,9,9","060,1,N,0010,1"
55228099999,"SHIQUANHE, CH",32.5,80.0833333,2023-10-23T06:00:00,"-0167,1","10168,1","+0023,1","030000,1,9,9","270,1,N,0030,1"
55228099999,"SHIQUANHE, CH",32.5,80.0833333,2023-10-23T09:00:00,"-0214,1","10128,1","+0037,1","030000,1,9,9","250,1,N,0030,1"
55228099999,"SHIQUANHE, CH",32.5,80.0833333,2023-10-23T12:00:00,"-0171,1","10171,1","+0018,1","030000,1,9,9","290,1,N,0060,1"
55228099999,"SHIQUANHE, CH",32.5,80.0833333,2023-10-23T15:00:00,"-0159,1","10169,1","-0004,1","030000,1,9,9","341,1,N,0014,1"
55228099999,"SHIQUANHE, CH",32.5,80.0833333,2023-10-23T18:00:00,"-0170,1","10192,1","-0045,1","030000,1,9,9","080,1,N,0010,1"
55228099999,"SHIQUANHE, CH",32.5,80.0833333,2023-10-23T21:00:00,"-0176,1","10197,1","-0065,1","030000,1,9,9","150,1,N,0010,1"
55228099999,"SHIQUANHE, CH",32.5,80.0833333,2023-10-24T00:00:00,"-0178,1","10235,1","-0079,1","030000,1,9,9","160,1,N,0010,1"
55228099999,"SHIQUANHE, CH",32.5,80.0833333,2023-10-24T03:00:00,"-0137,1","10235,1","-0032,1","030000,1,9,9","230,1,N,0010,1"
55228099999,"SHIQUANHE, CH",32.5,80.0833333,2023-10-24T06:00:00,"-0152,1","10208,1","+0018,1","030000,1,9,9","230,1,N,0020,1"
55228099999,"SHIQUANHE, CH",32.5,80.0833333,2023-10-24T09:00:00,"-0180,1","10159,1","+0051,1","030000,1,9,9","260,1,N,0040,1"
55228099999,"SHIQUANHE, CH",32.5,80.0833333,2023-10-24T12:00:00,"-0245,1","10186,1","+0032,1","030000,1,9,9","280,1,N,0020,1"
55228099999,"SHIQUANHE, CH",32.5,80.0833333,2023-10-24T15:00:00,"-0188,1","10208,1","-0013,1","030000,1,9,9","140,1,N,0010,1"
55228099999,"SHIQUANHE, CH",32.5,80.0833333,2023-10-24T18:00:00,"-0181,1","10199,1","-0046,1","030000,1,9,9","100,1,N,0010,1"
55228099999,"SHIQUANHE, CH",32.5,80.0833333,2023-10-24T21:00:00,"-0183,1","10181,1","-0056,1","030000,1,9,9","060,1,N,0020,1"
55228099999,"SHIQUANHE, CH",32.5,80.0833333,2023-10-25T00:00:00,"-0183,1","10234,1","-0085,1","030000,1,9,9","160,1,N,0010,1"
55228099999,"SHIQUANHE, CH",32.5,80.0833333,2023-10-25T03:00:00,"-0159,1","10245,1","-0021,1","030000,1,9,9","120,1,N,0010,1"
55228099999,"SHIQUANHE, CH",32.5,80.0833333,2023-10-25T06:00:00,"-0162,1","10225,1","+0017,1","030000,1,9,9","210,1,N,0020,1"
55228099999,"SHIQUANHE, CH",32.5,80.0833333,2023-10-25T09:00:00,"-0166,1","10174,1","+0044,1","030000,1,9,9","240,1,N,0030,1"
55228099999,"SHIQUANHE, CH",32.5,80.0833333,2023-10-25T12:00:00,"-0165,1","10220,1","+0026,1","030000,1,9,9","260,1,N,0030,1"
55228099999,"SHIQUANHE, CH",32.5,80.0833333,2023-10-25T15:00:00,"-0102,1","10220,1","-0008,1","030000,1,9,9","070,1,N,0050,1"
55228099999,"SHIQUANHE, CH",32.5,80.0833333,2023-10-25T18:00:00,"-0090,1","10219,1","-0034,1","030000,1,9,9","140,1,N,0020,1"
55228099999,"SHIQUANHE, CH",32.5,80.0833333,2023-10-25T21:00:00,"-0128,1","10224,1","-0070,1","030000,1,9,9","270,1,N,0010,1"
55228099999,"SHIQUANHE, CH",32.5,80.0833333,2023-10-26T00:00:00,"-0116,1","10246,1","-0072,1","030000,1,9,9","130,1,N,0020,1"
55228099999,"SHIQUANHE, CH",32.5,80.0833333,2023-10-26T03:00:00,"-0119,1","10267,1","-0035,1","030000,1,9,9","090,1,N,0040,1"
55228099999,"SHIQUANHE, CH",32.5,80.0833333,2023-10-26T06:00:00,"-0141,1","10220,1","+0021,1","030000,1,9,9","290,1,N,0020,1"
55228099999,"SHIQUANHE, CH",32.5,80.0833333,2023-10-26T09:00:00,"-0188,1","10185,1","+0050,1","030000,1,9,9","230,1,N,0040,1"
55228099999,"SHIQUANHE, CH",32.5,80.0833333,2023-10-26T12:00:00,"-0186,1","10199,1","+0035,1","030000,1,9,9","310,1,N,0030,1"
55228099999,"SHIQUANHE, CH",32.5,80.0833333,2023-10-26T15:00:00,"-0197,1","10227,1","-0012,1","030000,1,9,9","110,1,N,0010,1"
55228099999,"SHIQUANHE, CH",32.5,80.0833333,2023-10-26T18:00:00,"-0188,1","10204,1","-0037,1","030000,1,9,9","250,1,N,0010,1"
55228099999,"SHIQUANHE, CH",32.5,80.0833333,2023-10-26T21:00:00,"-0193,1","10204,1","-0071,1","030000,1,9,9","340,1,N,0010,1"
55228099999,"SHIQUANHE, CH",32.5,80.0833333,2023-10-27T00:00:00,"-0198,1","10245,1","-0089,1","030000,1,9,9","260,1,N,0010,1"
55228099999,"SHIQUANHE, CH",32.5,80.0833333,2023-10-27T03:00:00,"-0171,1","10264,1","-0035,1","030000,1,9,9","060,1,N,0030,1"
55228099999,"SHIQUANHE, CH",32.5,80.0833333,2023-10-27T06:00:00,"-0205,1","10204,1","+0029,1","030000,1,9,9","230,1,N,0020,1"
55228099999,"SHIQUANHE, CH",32.5,80.0833333,2023-10-27T09:00:00,"-0226,1","10147,1","+0070,1","030000,1,9,9","300,1,N,0020,1"
55228099999,"SHIQUANHE, CH",32.5,80.0833333,2023-10-27T12:00:00,"-0193,1","10186,1","+0043,1","019000,1,9,9","310,1,N,0010,1"
55228099999,"SHIQUANHE, CH",32.5,80.0833333,2023-10-27T15:00:00,"-0195,1","10186,1","+0017,1","030000,1,9,9","060,1,N,0020,1"
55228099999,"SHIQUANHE, CH",32.5,80.0833333,2023-10-27T18:00:00,"-0203,1","10193,1","-0036,1","030000,1,9,9","080,1,N,0010,1"
55228099999,"SHIQUANHE, CH",32.5,80.0833333,2023-10-27T21:00:00,"-0192,1","10181,1","-0062,1","030000,1,9,9","070,1,N,0010,1"
55228099999,"SHIQUANHE, CH",32.5,80.0833333,2023-10-28T00:00:00,"-0206,1","10229,1","-0074,1","030000,1,9,9","090,1,N,0010,1"
55228099999,"SHIQUANHE, CH",32.5,80.0833333,2023-10-28T03:00:00,"-0175,1","10224,1","-0018,1","030000,1,9,9","080,1,N,0010,1"
55228099999,"SHIQUANHE, CH",32.5,80.0833333,2023-10-28T06:00:00,"-0206,1","10210,1","+0037,1","030000,1,9,9","260,1,N,0030,1"
55228099999,"SHIQUANHE, CH",32.5,80.0833333,2023-10-28T09:00:00,"-0227,1","10163,1","+0069,1","030000,1,9,9","200,1,N,0030,1"
55228099999,"SHIQUANHE, CH",32.5,80.0833333,2023-10-28T12:00:00,"-0241,1","10188,1","+0050,1","030000,1,9,9","230,1,N,0020,1"
55228099999,"SHIQUANHE, CH",32.5,80.0833333,2023-10-28T15:00:00,"-0232,1","10218,1","-0013,1","022000,1,9,9","070,1,N,0010,1"
55228099999,"SHIQUANHE, CH",32.5,80.0833333,2023-10-28T18:00:00,"-0240,1","10190,1","-0030,1","030000,1,9,9","070,1,N,0010,1"
55228099999,"SHIQUANHE, CH",32.5,80.0833333,2023-10-28T21:00:00,"-0200,1","10178,1","-0055,1","030000,1,9,9","060,1,N,0020,1"
55228099999,"SHIQUANHE, CH",32.5,80.0833333,2023-10-29T00:00:00,"-0225,1","10226,1","-0080,1","030000,1,9,9","260,1,N,0010,1"
55228099999,"SHIQUANHE, CH",32.5,80.0833333,2023-10-29T03:00:00,"-0220,1","10257,1","-0027,1","030000,1,9,9","080,1,N,0039,1"
55228099999,"SHIQUANHE, CH",32.5,80.0833333,2023-10-29T06:00:00,"-0252,1","10198,1","+0037,1","030000,1,9,9","270,1,N,0020,1"
55228099999,"SHIQUANHE, CH",32.5,80.0833333,2023-10-29T09:00:00,"-0258,1","10137,2","+0080,1","030000,1,9,9","210,1,N,0020,1"
55228099999,"SHIQUANHE, CH",32.5,80.0833333,2023-10-29T12:00:00,"-0244,1","10173,1","+0062,1","030000,1,9,9","270,1,N,0020,1"
55228099999,"SHIQUANHE, CH",32.5,80.0833333,2023-10-29T15:00:00,"-0149,1","10192,1","+0017,1","030000,1,9,9","290,1,N,0020,1"
55228099999,"SHIQUANHE, CH",32.5,80.0833333,2023-10-29T18:00:00,"-0187,1","10184,1","-0027,1","030000,1,9,9","020,1,N,0010,1"
55228099999,"SHIQUANHE, CH",32.5,80.0833333,2023-10-29T21:00:00,"-0169,1","10162,1","-0048,1","030000,1,9,9","080,1,N,0010,1"
55228099999,"SHIQUANHE, CH",32.5,80.0833333,2023-10-30T00:00:00,"-0190,1","10217,1","-0077,1","030000,1,9,9","280,1,N,0010,1"
55228099999,"SHIQUANHE, CH",32.5,80.0833333,2023-10-30T03:00:00,"-0158,1","10231,1","-0020,1","030000,1,9,9","050,1,N,0020,1"
55228099999,"SHIQUANHE, CH",32.5,80.0833333,2023-10-30T06:00:00,"-0148,1","10187,1","+0052,1","030000,1,9,9","260,1,N,0020,1"
55228099999,"SHIQUANHE, CH",32.5,80.0833333,2023-10-30T09:00:00,"-0156,1","10142,1","+0080,1","030000,1,9,9","250,1,N,0030,1"
55228099999,"SHIQUANHE, CH",32.5,80.0833333,2023-10-30T12:00:00,"-0197,1","10188,1","+0057,1","030000,1,9,9","270,1,N,0020,1"
55228099999,"SHIQUANHE, CH",32.5,80.0833333,2023-10-30T15:00:00,"-0205,1","10215,1","-0002,1","030000,1,9,9","100,1,N,0010,1"
55228099999,"SHIQUANHE, CH",32.5,80.0833333,2023-10-30T18:00:00,"-0196,1","10190,1","-0032,1","030000,1,9,9","040,1,N,0010,1"
55228099999,"SHIQUANHE, CH",32.5,80.0833333,2023-10-30T21:00:00,"-0200,1","10185,1","-0055,1","030000,1,9,9","200,1,N,0020,1"
55228099999,"SHIQUANHE, CH",32.5,80.0833333,2023-10-31T00:00:00,"-0182,1","10242,1","-0080,1","030000,1,9,9","227,1,N,0008,1"
55228099999,"SHIQUANHE, CH",32.5,80.0833333,2023-10-31T03:00:00,"-0148,1","10254,1","-0013,1","030000,1,9,9","040,1,N,0010,1"
55228099999,"SHIQUANHE, CH",32.5,80.0833333,2023-10-31T06:00:00,"-0148,1","10208,1","+0045,1","030000,1,9,9","220,1,N,0020,1"
55228099999,"SHIQUANHE, CH",32.5,80.0833333,2023-10-31T09:00:00,"-0164,1","10159,1","+0079,1","030000,1,9,9","290,1,N,0030,1"
55228099999,"SHIQUANHE, CH",32.5,80.0833333,2023-10-31T12:00:00,"-0185,1","10202,1","+0053,1","030000,1,9,9","260,1,N,0030,1"
55228099999,"SHIQUANHE, CH",32.5,80.0833333,2023-10-31T15:00:00,"-0210,1","10214,1","-0008,1","022000,1,9,9","060,1,N,0010,1"
55228099999,"SHIQUANHE, CH",32.5,80.0833333,2023-10-31T18:00:00,"-0209,1","10202,1","-0042,1","030000,1,9,9","320,1,N,0010,1"
55228099999,"SHIQUANHE, CH",32.5,80.0833333,2023-10-31T21:00:00,"-0202,1","10192,1","-0062,1","030000,1,9,9","999,9,C,0000,5"
55228099999,"SHIQUANHE, CH",32.5,80.0833333,2023-11-01T00:00:00,"-0183,1","10238,1","-0076,1","030000,1,9,9","060,1,N,0010,1"
55228099999,"SHIQUANHE, CH",32.5,80.0833333,2023-11-01T03:00:00,"-0144,1","10259,1","-0012,1","030000,1,9,9","070,1,N,0010,1"
55228099999,"SHIQUANHE, CH",32.5,80.0833333,2023-11-01T06:00:00,"-0197,1","10223,1","+0039,1","030000,1,9,9","240,1,N,0040,1"
55228099999,"SHIQUANHE, CH",32.5,80.0833333,2023-11-01T09:00:00,"-0234,1","10185,1","+0060,1","030000,1,9,9","240,1,N,0040,1"
55228099999,"SHIQUANHE, CH",32.5,80.0833333,2023-11-01T12:00:00,"-0213,1","10208,1","+0038,1","030000,1,9,9","230,1,N,0030,1"
55228099999,"SHIQUANHE, CH",32.5,80.0833333,2023-11-01T15:00:00,"-0212,1","10211,1","-0011,1","030000,1,9,9","100,1,N,0010,1"
55228099999,"SHIQUANHE, CH",32.5,80.0833333,2023-11-01T18:00:00,"-0176,1","10171,1","-0019,1","030000,1,9,9","280,1,N,0020,1"
55228099999,"SHIQUANHE, CH",32.5,80.0833333,2023-11-01T21:00:00,"-0167,1","10160,1","-0031,1","030000,1,9,9","360,1,N,0020,1"
55228099999,"SHIQUANHE, CH",32.5,80.0833333,2023-11-02T00:00:00,"-0175,1","10224,1","-0073,1","030000,1,9,9","130,1,N,0020,1"
55228099999,"SHIQUANHE, CH",32.5,80.0833333,2023-11-02T03:00:00,"-0165,1","10242,1","-0024,1","030000,1,9,9","120,1,N,0010,1"
55228099999,"SHIQUANHE, CH",32.5,80.0833333,2023-11-02T06:00:00,"-0221,1","10178,1","+0028,1","030000,1,9,9","240,1,N,0040,1"
55228099999,"SHIQUANHE, CH",32.5,80.0833333,2023-11-02T09:00:00,"-0240,1","10130,1","+0052,1","030000,1,9,9","280,1,N,0050,1"
55228099999,"SHIQUANHE, CH",32.5,80.0833333,2023-11-02T12:00:00,"-0218,1","10180,1","+0031,1","030000,1,9,9","240,1,N,0040,1"
55228099999,"SHIQUANHE, CH",32.5,80.0833333,2023-11-02T15:00:00,"-0201,1","10161,1","+0010,1","030000,1,9,9","250,1,N,0020,1"
55228099999,"SHIQUANHE, CH",32.5,80.0833333,2023-11-02T18:00:00,"-0173,1","10123,1","+0005,1","030000,1,9,9","270,1,N,0030,1"
55228099999,"SHIQUANHE, CH",32.5,80.0833333,2023-11-02T21:00:00,"-0161,1","10100,1","-0007,1","030000,1,9,9","290,1,N,0020,1"
55228099999,"SHIQUANHE, CH",32.5,80.0833333,2023-11-03T00:00:00,"-0178,1","10127,1","-0021,1","030000,1,9,9","260,1,N,0020,1"
55228099999,"SHIQUANHE, CH",32.5,80.0833333,2023-11-03T03:00:00,"-0191,1","10152,1","-0011,1","030000,1,9,9","270,1,N,0030,1"
55228099999,"SHIQUANHE, CH",32.5,80.0833333,2023-11-03T06:00:00,"-0202,1","10103,1","+0024,1","030000,1,9,9","250,1,N,0050,1"
55228099999,"SHIQUANHE, CH",32.5,80.0833333,2023-11-03T09:00:00,"-0197,1","10066,2","+0038,1","030000,1,9,9","240,1,N,0060,1"
55228099999,"SHIQUANHE, CH",32.5,80.0833333,2023-11-03T12:00:00,"-0152,1","10111,1","+0008,1","030000,1,9,9","340,1,N,0040,1"
55228099999,"SHIQUANHE, CH",32.5,80.0833333,2023-11-03T15:00:00,"-0174,1","10135,1","-0002,1","030000,1,9,9","290,1,N,0040,1"
55228099999,"SHIQUANHE, CH",32.5,80.0833333,2023-11-03T18:00:00,"-0185,1","10142,1","-0034,1","030000,1,9,9","230,1,N,0010,1"
55228099999,"SHIQUANHE, CH",32.5,80.0833333,2023-11-03T21:00:00,"-0195,1","10166,1","-0069,1","030000,1,9,9","250,1,N,0020,1"
55228099999,"SHIQUANHE, CH",32.5,80.0833333,2023-11-04T00:00:00,"-0209,1","10237,1","-0098,1","030000,1,9,9","160,1,N,0010,1"
55228099999,"SHIQUANHE, CH",32.5,80.0833333,2023-11-04T03:00:00,"-0196,1","10228,1","-0046,1","030000,1,9,9","130,1,N,0010,1"
55228099999,"SHIQUANHE, CH",32.5,80.0833333,2023-11-04T06:00:00,"-0215,1","10208,1","+0000,1","030000,1,9,9","250,1,N,0020,1"
55228099999,"SHIQUANHE, CH",32.5,80.0833333,2023-11-04T09:00:00,"-0268,1","10180,1","+0031,1","030000,1,9,9","140,1,N,0030,1"
55228099999,"SHIQUANHE, CH",32.5,80.0833333,2023-11-04T12:00:00,"-0290,1","10221,1","+0018,1","030000,1,9,9","150,1,N,0010,1"
55228099999,"SHIQUANHE, CH",32.5,80.0833333,2023-11-04T15:00:00,"-0267,1","10245,1","-0038,1","030000,1,9,9","280,1,N,0010,1"
55228099999,"SHIQUANHE, CH",32.5,80.0833333,2023-11-04T18:00:00,"-0230,1","10222,1","-0045,1","030000,1,9,9","110,1,N,0020,1"
55228099999,"SHIQUANHE, CH",32.5,80.0833333,2023-11-04T21:00:00,"-0211,1","10217,1","-0064,1","030000,1,9,9","070,1,N,0030,1"
55228099999,"SHIQUANHE, CH",32.5,80.0833333,2023-11-05T00:00:00,"-0260,1","10278,1","-0106,1","030000,1,9,9","250,1,N,0010,1"
55228099999,"SHIQUANHE, CH",32.5,80.0833333,2023-11-05T03:00:00,"-0229,1","10310,1","-0055,1","030000,1,9,9","090,1,N,0030,1"
55228099999,"SHIQUANHE, CH",32.5,80.0833333,2023-11-05T06:00:00,"-0297,1","10240,1","+0009,1","030000,1,9,9","260,1,N,0010,1"
55228099999,"SHIQUANHE, CH",32.5,80.0833333,2023-11-05T09:00:00,"-0296,1","10174,2","+0052,1","030000,1,9,9","030,1,N,0010,1"
55228099999,"SHIQUANHE, CH",32.5,80.0833333,2023-11-05T12:00:00,"-0269,1","10225,1","+0029,1","030000,1,9,9","290,1,N,0010,1"
55228099999,"SHIQUANHE, CH",32.5,80.0833333,2023-11-05T15:00:00,"-0257,1","10256,1","-0035,1","029000,1,9,9","010,1,N,0010,1"
55228099999,"SHIQUANHE, CH",32.5,80.0833333,2023-11-05T18:00:00,"-0214,1","10221,1","-0053,1","030000,1,9,9","060,1,N,0010,1"
55228099999,"SHIQUANHE, CH",32.5,80.0833333,2023-11-05T21:00:00,"-0238,1","10211,1","-0086,1","024000,1,9,9","250,1,N,0010,1"
55228099999,"SHIQUANHE, CH",32.5,80.0833333,2023-11-06T00:00:00,"-0212,1","10245,1","-0088,1","030000,1,9,9","070,1,N,0020,1"
55228099999,"SHIQUANHE, CH",32.5,80.0833333,2023-11-06T03:00:00,"-0222,1","10299,1","-0052,1","030000,1,9,9","080,1,N,0020,1"
55228099999,"SHIQUANHE, CH",32.5,80.0833333,2023-11-06T06:00:00,"-0239,1","10233,1","+0016,1","030000,1,9,9","260,1,N,0010,1"
55228099999,"SHIQUANHE, CH",32.5,80.0833333,2023-11-06T09:00:00,"-0250,1","10182,1","+0054,1","030000,1,9,9","320,1,N,0020,1"
55228099999,"SHIQUANHE, CH",32.5,80.0833333,2023-11-06T12:00:00,"-0255,1","10195,1","+0032,1","026000,1,9,9","250,1,N,0020,1"
55228099999,"SHIQUANHE, CH",32.5,80.0833333,2023-11-06T15:00:00,"-0262,1","10220,1","-0013,1","030000,1,9,9","999,9,C,0000,5"
55228099999,"SHIQUANHE, CH",32.5,80.0833333,2023-11-06T21:00:00,"-0268,1","10177,1","-0077,1","030000,1,9,9","190,1,N,0010,1"
55228099999,"SHIQUANHE, CH",32.5,80.0833333,2023-11-07T00:00:00,"-0209,1","10227,1","-0095,1","030000,1,9,9","080,1,N,0010,1"
55228099999,"SHIQUANHE, CH",32.5,80.0833333,2023-11-07T03:00:00,"-0194,1","10245,1","-0035,1","029000,1,9,9","100,1,N,0020,1"
55228099999,"SHIQUANHE, CH",32.5,80.0833333,2023-11-07T06:00:00,"-0231,1","10209,1","+0026,1","030000,1,9,9","210,1,N,0020,1"
55228099999,"SHIQUANHE, CH",32.5,80.0833333,2023-11-07T09:00:00,"-0261,1","10160,1","+0057,1","030000,1,9,9","260,1,N,0050,1"
55228099999,"SHIQUANHE, CH",32.5,80.0833333,2023-11-07T12:00:00,"-0267,1","10191,1","+0032,1","028000,1,9,9","240,1,N,0020,1"
55228099999,"SHIQUANHE, CH",32.5,80.0833333,2023-11-07T15:00:00,"-0252,1","10213,1","-0029,1","030000,1,9,9","060,1,N,0010,1"
55228099999,"SHIQUANHE, CH",32.5,80.0833333,2023-11-07T18:00:00,"-0240,1","10190,1","-0062,1","030000,1,9,9","080,1,N,0010,1"
